date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:06	288627/288627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:05%20GMT	https://nailzbydev.com/cdn/shop/files/Facetune_01-04-2023-12-27-45_2048x.heic?v=1680366504	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/Facetune_01-04-2023-12-27-45_2048x80d5.jpg	(from https://nailzbydev.com/)
21:05:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:06%20GMT	http://nailzbydev.com/cdn/shop/collections/image_300x300.jpg?v=1643079048	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_300x300e6dd.jpg	(from https://nailzbydev.com/)
21:05:08	242778/242778	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:bed8d6bdd5e245efc3c2cd07c39a2df0%22	https://nailzbydev.com/collections/brushes-toolz	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/brushes-toolz.html	(from https://nailzbydev.com/)
21:05:08	29063/29063	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2018:41:56%20GMT	https://nailzbydev.com/cdn/shop/collections/image_300x300.jpg?v=1643079048	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_300x300e6dd.jpg	(from https://nailzbydev.com/)
21:05:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:08%20GMT	http://nailzbydev.com/cdn/shop/collections/image_1024x1024.jpg?v=1643079048	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_1024x1024e6dd.jpg	(from https://nailzbydev.com/)
21:05:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:10%20GMT	http://nailzbydev.com/cdn/shop/collections/IMG_0249_300x300.jpg?v=1669600258	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_0249_300x30094e2.jpg	(from https://nailzbydev.com/)
21:05:10	223754/223754	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:10%20GMT	https://nailzbydev.com/cdn/shop/collections/image_1024x1024.jpg?v=1643079048	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_1024x1024e6dd.jpg	(from https://nailzbydev.com/)
21:05:11	21814/21814	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2020:17:56%20GMT	https://nailzbydev.com/cdn/shop/collections/IMG_0249_300x300.jpg?v=1669600258	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_0249_300x30094e2.jpg	(from https://nailzbydev.com/)
21:05:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:11%20GMT	http://nailzbydev.com/cdn/shop/collections/IMG_0249_1024x1024.jpg?v=1669600258	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_0249_1024x102494e2.jpg	(from https://nailzbydev.com/)
21:05:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:13%20GMT	http://nailzbydev.com/cdn/shop/collections/IMG_7072_300x300.jpg?v=1669600531	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_7072_300x3002d42.jpg	(from https://nailzbydev.com/)
21:05:13	120725/120725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:12%20GMT	https://nailzbydev.com/cdn/shop/collections/IMG_0249_1024x1024.jpg?v=1669600258	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_0249_1024x102494e2.jpg	(from https://nailzbydev.com/)
21:05:13	33165/33165	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2009:46:15%20GMT	https://nailzbydev.com/cdn/shop/collections/IMG_7072_300x300.jpg?v=1669600531	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_7072_300x3002d42.jpg	(from https://nailzbydev.com/)
21:05:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:13%20GMT	http://nailzbydev.com/cdn/shop/collections/IMG_7072_1024x1024.jpg?v=1669600531	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_7072_1024x10242d42.jpg	(from https://nailzbydev.com/)
21:05:15	182069/182069	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:14%20GMT	https://nailzbydev.com/cdn/shop/collections/IMG_7072_1024x1024.jpg?v=1669600531	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/IMG_7072_1024x10242d42.jpg	(from https://nailzbydev.com/)
21:05:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:15%20GMT	http://nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_300x300.jpg?v=1643079342	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_300x300446e.jpg	(from https://nailzbydev.com/)
21:05:16	236153/236153	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:8274509dd3a3b054708110f9b1a701af%22	https://nailzbydev.com/collections/nail-art	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/nail-art.html	(from https://nailzbydev.com/)
21:05:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:16%20GMT	http://nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_1024x1024.jpg?v=1643079342	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_1024x1024446e.jpg	(from https://nailzbydev.com/)
21:05:18	48297/48297	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2021:35:54%20GMT	https://nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_300x300.jpg?v=1643079342	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_300x300446e.jpg	(from https://nailzbydev.com/)
21:05:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:18%20GMT	http://nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_300x300.jpg?v=1643075871	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_300x3004aac.jpg	(from https://nailzbydev.com/)
21:05:19	316167/316167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:18%20GMT	https://nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_1024x1024.jpg?v=1643079342	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/image_dd276c2e-49c2-4cf2-9dfc-4be85bb805c0_1024x1024446e.jpg	(from https://nailzbydev.com/)
21:05:19	27909/27909	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2022:53:23%20GMT	https://nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_300x300.jpg?v=1643075871	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_300x3004aac.jpg	(from https://nailzbydev.com/)
21:05:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:19%20GMT	http://nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_1024x1024.jpg?v=1643075871	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_1024x10244aac.jpg	(from https://nailzbydev.com/)
21:05:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:22%20GMT	http://nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_300x300.jpg?v=1684945727	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_300x300270e.jpg	(from https://nailzbydev.com/)
21:05:23	191174/191174	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:22%20GMT	https://nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_1024x1024.jpg?v=1643075871	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_24-01-2022-17-37-02_1024x10244aac.jpg	(from https://nailzbydev.com/)
21:05:24	46267/46267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Jul%202023%2021:35:54%20GMT	https://nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_300x300.jpg?v=1684945727	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_300x300270e.jpg	(from https://nailzbydev.com/)
21:05:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:23%20GMT	http://nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_1024x1024.jpg?v=1684945727	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_1024x1024270e.jpg	(from https://nailzbydev.com/)
21:05:26	237998/237998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:26%20GMT	https://nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_1024x1024.jpg?v=1684945727	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/collections/Facetune_25-05-2022-20-29-15_1_1024x1024270e.jpg	(from https://nailzbydev.com/)
21:05:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:26%20GMT	http://nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_{width}x.jpg?v=1688235743	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_{width}x6bee.jpg	(from https://nailzbydev.com/)
21:05:28	162496/162496	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:b654477a782a93812bf4df06bb9a0d6a%22	https://nailzbydev.com/collections/frontpage/products/hella-cute-liner-brush-1	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/frontpage/products/hella-cute-liner-brush-1.html	(from https://nailzbydev.com/)
21:05:28	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:05:27%20GMT	https://nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_%7Bwidth%7Dx.jpg?v=1688235743	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_{width}x6bee.jpg	(from https://nailzbydev.com/)
21:05:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:28%20GMT	http://nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_250x250@2x.jpg?v=1688235743	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_250x250@2x6bee.jpg	(from https://nailzbydev.com/)
21:05:29	43316/43316	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2023:40:51%20GMT	https://nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_250x250@2x.jpg?v=1688235743	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/IMG_18693_224f7449-99e2-46ca-83cb-24c016439424_250x250@2x6bee.jpg	(from https://nailzbydev.com/)
21:05:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:29%20GMT	http://nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_{width}x.jpg?v=1682370357	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_{width}x597b.jpg	(from https://nailzbydev.com/)
21:05:30	169325/169325	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d743089851b2cb2701e2777dd3b4a725%22	https://nailzbydev.com/collections/frontpage/products/my-essentials-brush-kit	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/frontpage/products/my-essentials-brush-kit.html	(from https://nailzbydev.com/)
21:05:30	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:05:30%20GMT	https://nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_%7Bwidth%7Dx.jpg?v=1682370357	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_{width}x597b.jpg	(from https://nailzbydev.com/)
21:05:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:30%20GMT	http://nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_250x250@2x.jpg?v=1682370357	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_250x250@2x597b.jpg	(from https://nailzbydev.com/)
21:05:31	103234/103234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2020:10:03%20GMT	https://nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_250x250@2x.jpg?v=1682370357	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_30c3b2bd-5578-48da-954e-3022428073e9_250x250@2x597b.jpg	(from https://nailzbydev.com/)
21:05:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:31%20GMT	http://nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_{width}x.jpg?v=1672259876	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_{width}xa51a.jpg	(from https://nailzbydev.com/)
21:05:33	165356/165356	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d27ea0fb011b64bf25e42d446c84a1b1%22	https://nailzbydev.com/collections/frontpage/products/dev-z-design-bundle-new	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/frontpage/products/dev-z-design-bundle-new.html	(from https://nailzbydev.com/)
21:05:33	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:05:32%20GMT	https://nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_%7Bwidth%7Dx.jpg?v=1672259876	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_{width}xa51a.jpg	(from https://nailzbydev.com/)
21:05:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:33%20GMT	http://nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_250x250@2x.jpg?v=1672259876	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_250x250@2xa51a.jpg	(from https://nailzbydev.com/)
21:05:34	61325/61325	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jul%202023%2023:40:51%20GMT	https://nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_250x250@2x.jpg?v=1672259876	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_dd3cb2b3-c047-4467-bfd3-801fcfcf39a5_250x250@2xa51a.jpg	(from https://nailzbydev.com/)
21:05:35	164435/164435	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2b5c14a4b2c17b643b2afb76e60f1023%22	https://nailzbydev.com/collections/frontpage/products/nailzbydev-glass-dappen-dish	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/frontpage/products/nailzbydev-glass-dappen-dish.html	(from https://nailzbydev.com/)
21:05:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:35%20GMT	http://nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_{width}x.jpg?v=1687538811	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_{width}x6fef.jpg	(from https://nailzbydev.com/)
21:05:36	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:05:35%20GMT	https://nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_%7Bwidth%7Dx.jpg?v=1687538811	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_{width}x6fef.jpg	(from https://nailzbydev.com/)
21:05:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:36%20GMT	http://nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_250x250@2x.jpg?v=1687538811	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_250x250@2x6fef.jpg	(from https://nailzbydev.com/)
21:05:36	35499/35499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jul%202023%2023:10:10%20GMT	https://nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_250x250@2x.jpg?v=1687538811	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/image_035e5687-40dd-4e3a-ab52-98e309d77d58_250x250@2x6fef.jpg	(from https://nailzbydev.com/)
21:05:37	234565/234565	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:510cd3b068aa2f8149b9a4794a4cab6c%22	https://nailzbydev.com/collections/frontpage/products/y2k-summer-splash-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/frontpage/products/y2k-summer-splash-gel-collection.html	(from https://nailzbydev.com/)
21:05:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:37%20GMT	http://nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_{width}x.jpg?v=1684853704	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_{width}xb5ad.jpg	(from https://nailzbydev.com/)
21:05:38	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:05:38%20GMT	https://nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_%7Bwidth%7Dx.jpg?v=1684853704	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_{width}xb5ad.jpg	(from https://nailzbydev.com/)
21:05:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:38%20GMT	http://nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_250x250@2x.jpg?v=1684853704	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_250x250@2xb5ad.jpg	(from https://nailzbydev.com/)
21:05:38	46936/46936	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jul%202023%2020:11:04%20GMT	https://nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_250x250@2x.jpg?v=1684853704	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/files/Facetune_22-05-2023-12-24-38_250x250@2xb5ad.jpg	(from https://nailzbydev.com/)
21:05:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:39%20GMT	http://nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_{width}x.jpg?v=1681341304	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_{width}x2f5e.jpg	(from https://nailzbydev.com/)
21:05:41	187792/187792	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1d80e7d2f66844ab33bb66c07a0d47ec%22	https://nailzbydev.com/collections/frontpage/products/the-candy-shop-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/collections/frontpage/products/the-candy-shop-gel-collection.html	(from https://nailzbydev.com/)
21:05:41	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Jul%202023%2003:05:40%20GMT	https://nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_%7Bwidth%7Dx.jpg?v=1681341304	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_{width}x2f5e.jpg	(from https://nailzbydev.com/)
21:05:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jul%202023%2003:05:41%20GMT	http://nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_250x250@2x.jpg?v=1681341304	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_250x250@2x2f5e.jpg	(from https://nailzbydev.com/)
21:05:42	43938/43938	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Jul%202023%2003:05:42%20GMT	https://nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_250x250@2x.jpg?v=1681341304	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/cdn/shop/products/image_e5fbcbea-e54f-4bfb-b139-28e7fe0c7cf1_250x250@2x2f5e.jpg	(from https://nailzbydev.com/)
